CODE;Label - English;Label - French;Label - German
PS3272V;The noise level in the city: rather unsatisfied;Le niveau de bruit: plutôt pas satisfait;Der Lärmpegel in der Stadt: eher unzufrieden
PS3273V;The noise level in the city: not at all satisfied;Le niveau de bruit: pas satisfait du tout;Der Lärmpegel in der Stadt: Überhaupt nicht zufrieden
PS3274V;The noise level in the city: don't know / no answer;Le niveau de bruit: ne sait pas/sans réponse;Der Lärmpegel in der Stadt: Weiß nicht/keine Antwort
PS3280V;The cleanliness in the city: very satisfied;La propreté: très satisfait;Die Sauberkeit in der Stadt: sehr zufrieden
PS3281V;The cleanliness in the city: rather satisfied;La propreté: plutôt satisfait;Die Sauberkeit in der Stadt: eher zufrieden
PS3282V;The cleanliness in the city: rather unsatisfied;La propreté: plutôt pas satisfait;Die Sauberkeit in der Stadt: eher unzufrieden
PS3283V;The cleanliness in the city: not at all satisfied;La propreté: pas satisfait du tout;Die Sauberkeit in der Stadt: Überhaupt nicht zufrieden
PS3284V;The cleanliness in the city: don't know / no answer;La propreté: ne sait pas/sans réponse;Die Sauberkeit in der Stadt: Weiß nicht/keine Antwort
PS3290V;You feel safe in this city: strongly agree;Je me sens en sécurité en ville: tout à fait d'accord;Ich fühle mich sicher in der Stadt: Stimme sehr zu
PS3291V;You feel safe in this city: somewhat agree;Je me sens en sécurité en ville: plutôt d'accord;Ich fühle mich sicher in der Stadt: Stimme eher zu
PS3292V;You feel safe in this city: somewhat disagree;Je me sens en sécurité en ville: plutôt pas d'accord;Ich fühle mich sicher in der Stadt: Stimme eher nicht zu
PS3293V;You feel safe in this city: strongly disagree;Je me sens en sécurité en ville: pas d'accord du tout;Ich fühle mich sicher in der Stadt: Stimme überhaupt nicht zu
PS3294V;You feel safe in this city: don't know / no answer;Je me sens en sécurité en ville: ne sait pas/sans réponse;Ich fühle mich sicher in der Stadt: Weiß nicht/keine Antwort
PS3514V;I feel safe walking alone at night in my city: strongly agree;Je me sens en sécurité lorsque je marche dans ma ville la nuit: tout à fait d'accord;Ich fühle mich sicher, nachts alleine durch meine Stadt zu laufen: stimme voll und ganz zu
PS3515V;I feel safe walking alone at night in my city: somewhat agree;Je me sens en sécurité lorsque je marche dans ma ville la nuit: plutôt d'accord;Ich fühle mich sicher, nachts alleine durch meine Stadt zu laufen: stimme einigermaßen zu
PS3516V;I feel safe walking alone at night in my city: somewhat disagree;Je me sens en sécurité lorsque je marche dans ma ville la nuit: pas tout à fait d'accord;Ich fühle mich sicher, nachts alleine durch meine Stadt zu laufen: stimme eher nicht zu
PS3517V;I feel safe walking alone at night in my city: strongly disagree;Je me sens en sécurité lorsque je marche dans ma ville la nuit: pas du tout d'accord;Ich fühle mich sicher, nachts alleine durch meine Stadt zu laufen: stimme überhaupt nicht zu
PS3518V;I feel safe walking alone at night in my city: don't know / no answer / refuses;Je me sens en sécurité lorsque je marche dans ma ville la nuit: je ne sais pas /n'ai pas d'avis/refuse de répondre;Ich fühle mich sicher, nachts alleine durch meine Stadt zu laufen: weiß nicht/keine Angaben/möchte keine Angaben machen
PS3300V;You feel safe in the neighborhood you live in: strongly agree;Vous vous sentez en sécurité dans votre quartier vous vivez dans: tout à fait d'accord;Ich fühle mich sicher in der Nachbarschaft: Stimme sehr zu
PS3301V;You feel safe in the neighborhood you live in: somewhat agree;Vous vous sentez en sécurité dans votre quartier vous vivez dans: plutôt d'accord;Ich fühle mich sicher in der Nachbarschaft: Stimme eher zu
PS3302V;You feel safe in the neighborhood you live in: somewhat disagree;Vous vous sentez en sécurité dans votre quartier vous vivez dans: plutôt pas d'accord;Ich fühle mich sicher in der Nachbarschaft: Stimme eher nicht zu
PS3303V;You feel safe in the neighborhood you live in: strongly disagree;Vous vous sentez en sécurité dans votre quartier vous vivez dans: pas d'accord du tout;Ich fühle mich sicher in der Nachbarschaft: Stimme überhaupt nicht zu
PS3304V;You feel safe in the neighborhood you live in: don't know / no answer;Vous vous sentez en sécurité dans votre quartier vous vivez dans: ne sait pas/sans réponse;Ich fühle mich sicher in der Nachbarschaft: Weiß nicht/keine Antwort
PS3519V;I feel safe walking alone at night in my neighbourhood: strongly agree;Je me sens en sécurité lorsque je marche dans mon quartier la nuit: tout à fait d'accord;Ich fühle mich sicher, nachts alleine durch die Gegend zu laufen, in der ich wohne: stimme voll und ganz zu
PS3520V;I feel safe walking alone at night in my neighbourhood: somewhat agree;Je me sens en sécurité lorsque je marche dans mon quartier la nuit: plutôt d'accord;Ich fühle mich sicher, nachts alleine durch die Gegend zu laufen, in der ich wohne: stimme einigermaßen zu
PS3521V;I feel safe walking alone at night in my neighbourhood: somewhat disagree;Je me sens en sécurité lorsque je marche dans mon quartier la nuit: pas tout à fait d'accord;Ich fühle mich sicher, nachts alleine durch die Gegend zu laufen, in der ich wohne: stimme eher nicht zu
PS3522V;I feel safe walking alone at night in my neighbourhood: strongly disagree;Je me sens en sécurité lorsque je marche dans mon quartier la nuit: pas du tout d'accord;Ich fühle mich sicher, nachts alleine durch die Gegend zu laufen, in der ich wohne: stimme überhaupt nicht zu
PS3523V;I feel safe walking alone at night in my neighbourhood: don't know / no answer / refuses;Je me sens en sécurité lorsque je marche dans ma ville la nuit: je ne sais pas /n'ai pas d'avis/refuse de répondre;Ich fühle mich sicher, nachts alleine durch die Gegend zu laufen, in der ich wohne: weiß nicht/keine Angaben/möchte keine Angaben machen
PS3310V;Most people in my neighbourhood can be trusted: strongly agree;En général, on peut faire confiance à la plupart des gens de mon quartier: tout à fait d'accord;Mann kann Menschen trauen in der Nachbarschaft: Stimme sehr zu
PS3311V;Most people in my neighbourhood can be trusted: somewhat agree;En général, on peut faire confiance à la plupart des gens de mon quartier: plutôt d'accord;Mann kann Menschen trauen in der Nachbarschaft: Stimme eher zu
PS3312V;Most people in my neighbourhood can be trusted: somewhat disagree;En général, on peut faire confiance à la plupart des gens de mon quartier: plutôt pas d'accord;Mann kann Menschen trauen in der Nachbarschaft: Stimme eher nicht zu
PS3313V;Most people in my neighbourhood can be trusted: strongly disagree;En général, on peut faire confiance à la plupart des gens de mon quartier: pas d'accord du tout;Mann kann Menschen trauen in der Nachbarschaft: Stimme überhaupt nicht zu
PS3314V;Most people in my neighbourhood can be trusted: don't know / no answer;En général, on peut faire confiance à la plupart des gens de mon quartier: ne sait pas/sans réponse;Mann kann Menschen trauen in der Nachbarschaft: Weiß nicht/keine Antwort
PS3320V;The public administration of the city can be trusted: strongly agree;En général, on peut faire confiance à l'administration publique: tout à fait d'accord;Man kann der öffentliche Verwaltung der Stadt trauen: Stimme sehr zu
PS3321V;The public administration of the city can be trusted: somewhat agree;En général, on peut faire confiance à l'administration publique: plutôt d'accord;Man kann der öffentliche Verwaltung der Stadt trauen: Stimme eher zu
PS3322V;The public administration of the city can be trusted: somewhat disagree;En général, on peut faire confiance à l'administration publique: plutôt pas d'accord;Man kann der öffentliche Verwaltung der Stadt trauen: Stimme eher nicht zu
PS3323V;The public administration of the city can be trusted: strongly disagree;En général, on peut faire confiance à l'administration publique: pas d'accord du tout;Man kann der öffentliche Verwaltung der Stadt trauen: Stimme überhaupt nicht zu
PS3324V;The public administration of the city can be trusted: don't know / no answer;En général, on peut faire confiance à l'administration publique: ne sait pas/sans réponse;Man kann der öffentliche Verwaltung der Stadt trauen: Weiß nicht/keine Antwort
PS3330V;Your personal job situation: very satisfied;Votre situation professionnelle: très satisfait;Ihre persönliche Beschäftigungslage: sehr zufrieden
PS3331V;Your personal job situation: fairly satisfied;Votre situation professionnelle: assez satisfaits;Ihre persönliche Beschäftigungslage: eher zufrieden
PS3332V;Your personal job situation: not very satisfied;Votre situation professionnelle: plutôt pas satisfait;Ihre persönliche Beschäftigungslage: weniger zufrieden
PS3333V;Your personal job situation: not at all satisfied;Votre situation professionnelle: pas satisfait du tout;Ihre persönliche Beschäftigungslage: Überhaupt nicht zufrieden
PS3334V;Your personal job situation: don't know / no answer;Votre situation professionnelle: ne sait pas/sans réponse;Ihre persönliche Beschäftigungslage: Weiß nicht/keine Antwort
PS3335V;Your personal job situation: not applicable;Votre situation professionnelle: pas applicable;Ihre persönliche berufliche Situation: nicht zutreffend
PS3524V;The neighbourhood where you live: very satisfied;Votre avis sur votre quartier de résidence: très satisfait(e);Ich bin mit der Gegend, in der ich wohne: äußerst zufrieden
PS3525V;The neighbourhood where you live: fairly satisfied;Votre avis sur votre quartier de résidence: plutôt satisfait(e);Ich bin mit der Gegend, in der ich wohne: ziemlich zufrieden
PS3526V;The neighbourhood where you live: not very satisfied;Votre avis sur votre quartier de résidence: plutôt insatisfait(e);Ich bin mit der Gegend, in der ich wohne: eher nicht zufrieden
PS3527V;The neighbourhood where you live: not at all satisfied;Votre avis sur votre quartier de résidence: très insatisfait(e);Ich bin mit der Gegend, in der ich wohne: überhaupt nicht zufrieden
PS3528V;The neighbourhood where you live: don't know / no answer;Votre avis sur votre quartier de résidence: je ne sais pas/refuse de répondre;Ich bin mit der Gegend, in der ich wohne: weiß nicht/keine Angaben
PS3340V;The financial situation of your household: very satisfied;La situation financière de votre ménage: très satisfait;Die finanzielle Lage Ihres Haushalts: sehr zufrieden
PS3341V;The financial situation of your household: fairly satisfied;La situation financière de votre ménage: assez satisfaits;Die finanzielle Lage Ihres Haushalts: eher zufrieden
PS3342V;The financial situation of your household: not very satisfied;La situation financière de votre ménage: plutôt pas satisfait;Die finanzielle Lage Ihres Haushalts: weniger zufrieden
PS3343V;The financial situation of your household: not at all satisfied;La situation financière de votre ménage: pas satisfait du tout;Die finanzielle Lage Ihres Haushalts: Überhaupt nicht zufrieden
PS3344V;The financial situation of your household: don't know / no answer;La situation financière de votre ménage: ne sait pas/sans réponse;Die finanzielle Lage Ihres Haushalts: weiß nicht/keine Antwort
PS3350V;The life you lead: very satisfied;La vie que vous menez: très satisfait;Das Leben, das Sie führen: sehr zufrieden
PS3351V;The life you lead: fairly satisfied;La vie que vous menez: assez satisfaits;Das Leben, das Sie führen: Eher zufrieden
PS3352V;The life you lead: not very satisfied;La vie que vous menez: plutôt pas satisfait;Das Leben, das Sie führen: weniger zufrieden
PS3353V;The life you lead: not at all satisfied;La vie que vous menez: pas satisfait du tout;Das Leben, das Sie führen: Überhaupt nicht zufrieden
PS3354V;The life you lead: don't know / no answer;La vie que vous menez: ne sait pas/sans réponse;Das Leben, das Sie führen: weiß nicht/keine Antwort
PS3360V;I'm satisfied to live in this city: strongly agree;Je suis satisfait(e) de vivre dans cette ville: tout à fait d'accord;Sie sind mit dem Leben in dieser Stadt zufrieden: stimme sehr zu
PS3361V;I'm satisfied to live in this city: somewhat agree;Je suis satisfait(e) de vivre dans cette ville: plutôt d'accord;Sie sind mit dem Leben in dieser Stadt zufrieden: stimme eher zu
PS3362V;I'm satisfied to live in this city: somewhat disagree;Je suis satisfait(e) de vivre dans cette ville: plutôt pas satisfait;Sie sind mit dem Leben in dieser Stadt zufrieden: stimme eher nicht zu
PS3363V;I'm satisfied to live in this city: strongly disagree;Je suis satisfait(e) de vivre dans cette ville: pas d'accord du tout;Sie sind mit dem Leben in dieser Stadt zufrieden: stimme überhaupt nicht zu
PS3364V;I'm satisfied to live in this city: don't know / no answer;Je suis satisfait(e) de vivre dans cette ville: ne sait pas/sans réponse;Sie sind mit dem Leben in dieser Stadt zufrieden: weiß nicht/keine Antwort
PS9112V;Public transport in the city, for example bus, tram or metro: satisfied;Transports publics de la ville, par exemple, bus, tram ou métro: satisfait;Der öffentliche Nahverkehr in der Stadt, z. B. von Bus, Straßenbahn und U-Bahn: zufrieden
PS9322V;This city is committed to the fight against climate change (e.g., reducing energy consumption in housing or promoting alternatives to transport by car): agree;La ville participe au combat contre le changement climatique (par exemple: efficacité énergétique, transports propres): d'accord;Die Stadt fühlt sich verpflichtet im Kampf gegen den Klimawandel: stimme zu
PS9370V;The noise level in the city: satisfied;Le niveau de bruit: satisfait;Der Lärmpegel in der Stadt: zufrieden
PS9182V;Cultural facilities such as concert halls, theatres, museums and libraries in the city: satisfied;Les espaces culturels comme les salles de concert, les théâtres, les musées et les bibliothèques: satisfait;Kultureinrichtungen wie Konzertsäle, Theater, Museen und Bibliotheken in der Stadt: zufrieden
PS9340V;The financial situation of your household: satisfied;La situation financière de votre ménage: satisfait;Die finanzielle Lage Ihres Haushalts: zufrieden
PS9232V;In this city, it is easy to find good housing at a reasonable price: agree;Dans cette ville, il est facile de trouver un bon logement à un prix raisonnable: d'accord;In dieser Stadt ist es einfach, eine gute Wohnung zu angemessenen Preisen zu finden: stimme zu
PS9222V;Foreigners who live in this city are well integrated: agree;Les étrangers qui vivent dans cette ville sont bien intégrés: d'accord;Ausländer, die in dieser Stadt wohnen, sind gut integriert: stimme zu
PS9382V;The presence of foreigners is good for this city: agree;La présence d'étrangers est  bénéfique pourla ville: d'accord;Die Anwesenheit von Ausländern ist gut für die Stadt: stimme zu
PS9342V;Health care services offered by doctors and hospitals in this city: satisfied;Les services de santé, les médecins et les hôpitaux: satisfait;Zufriedenheit mit der Gesundheitsversorgung (durch Ärzte und Krankenhäuser): zufrieden
PS9122V;Schools in the city: satisfied;Les écoles de la ville: satisfait;Schulen in der Stadt: zufrieden
PS9392V;Generally speaking, most people in this city can be trusted: agree;En général, on peut faire confiance à la plupart des gens en ville: d'accord;Im Allgemeinen kann man den Menschen in dieser Stadt trauen: stimme zu
PS3529V;For people in general: a good place to live;L'avis général: un endroit agréable à vivre;Die Gegend, in der ich wohne, ist im Allgemeinen: eine gute Wohngegend
PS3530V;For people in general: not a good place to live;L'avis général: un endroit peu agréable à vivre;Die Gegend, in der ich wohne, ist im Allgemeinen: keine gute Wohngegend
PS3531V;For people in general: don’t know/no answer/refuses;L'avis général: je ne sais pas/n'ai pas d'avis/refuse de répondre;Die Gegend, in der ich wohne, ist im Allgemeinen: weiß nicht/keine Angaben/möchte keine Angaben machen
PS3532V;For racial and ethnic minorities: a good place to live;Pour les personnes issues de minorités raciales ou ethniques: un endroit agréable à vivre;Die Gegend, in der ich wohne, ist für ethnische Minderheiten: eine gute Wohngegend
PS3533V;For racial and ethnic minorities: not a good place to live;Pour les personnes issues de minorités raciales ou ethniques: un endroit peu agréable à vivre;Die Gegend, in der ich wohne, ist für ethnische Minderheiten: keine gute Wohngegend
PS3534V;For racial and ethnic minorities: don’t know/no answer/refuses;Pour les personnes issues de minorités raciales ou ethniques: je ne sais pas/n'ai pas d'avis/refuse de répondre;Die Gegend, in der ich wohne, ist für ethnische Minderheiten: weiß nicht/keine Angaben/möchte keine Angaben machen
PS3535V;For gay or lesbian people: a good place to live;Pour les personnes de la communauté gay et lesbienne: un endroit agréable à vivre;Die Gegend, in der ich wohne, ist für homosexuelle Menschen: eine gute Wohngegend
PS3536V;For gay or lesbian people: not a good place to live;Pour les personnes de la communauté gay et lesbienne: un endroit peu agréable à vivre;Die Gegend, in der ich wohne, ist für homosexuelle Menschen: keine gute Wohngegend
PS3537V;For gay or lesbian people: don’t know/no answer/refuses;Pour les personnes de la communauté gay et lesbienne: je ne sais pas/n'ai pas d'avis/refuse de répondre;Die Gegend, in der ich wohne, ist für homosexuelle Menschen: weiß nicht/keine Angaben/möchte keine Angaben machen
PS3538V;For immigrants from other countries: a good place to live;Pour les immigrés venus d'autres pays: un endroit agréable à vivre;Die Gegend, in der ich wohne, ist für Migranten aus anderen Ländern: eine gute Wohngegend
PS3539V;For immigrants from other countries: not a good place to live;Pour les immigrés venus d'autres pays: un endroit peu agréable à vivre;Die Gegend, in der ich wohne, ist für Migranten aus anderen Ländern: keine gute Wohngegend
PS3540V;For immigrants from other countries: don’t know/no answer/refuses;Pour les immigrés venus d'autres pays: je ne sais pas/n'ai pas d'avis/refuse de répondre;Die Gegend, in der ich wohne, ist für Migranten aus anderen Ländern: weiß nicht/keine Angaben/möchte keine Angaben machen
PS3541V;For young families with children: a good place to live;Pour les jeunes familles avec des enfants: un endroit agréable où vivre;Die Gegend, in der ich wohne, ist für junge Familien mit Kindern: eine gute Wohngegend
PS3542V;For young families with children: not a good place to live;Pour les jeunes familles avec des enfants: un endroit peu agréable où vivre;Die Gegend, in der ich wohne, ist für junge Familien mit Kindern: keine gute Wohngegend
PS3543V;For young families with children: don’t know/no answer/refuses;Pour les jeunes familles avec des enfants: je ne sais pas/n'ai pas d'avis/refuse de répondre;Die Gegend, in der ich wohne, ist für junge Familien mit Kindern: weiß nicht/keine Angaben/möchte keine Angaben machen
PS3544V;For elderly people: a good place to live;Pour les personnes âgées: un endroit agréable à vivre;Die Gegend, in der ich wohne, ist für ältere Menschen: eine gute Wohngegend
PS3545V;For elderly people: not a good place to live;Pour les personnes âgées: un endroit peu agréable à vivre;Die Gegend, in der ich wohne, ist für ältere Menschen: keine gute Wohngegend
PS3546V;For elderly people: don’t know/no answer/refuses;Pour les personnes âgées: je ne sais pas/n'ai pas d'avis/refuse de répondre;Die Gegend, in der ich wohne, ist für ältere Menschen: weiß nicht/keine Angaben/möchte keine Angaben machen
PS3547V;Public transport affordable: strongly agree;Prix des transports en commun abordable: tout à fait d'accord;Die öffentlichen Verkehrsmittel sind erschwinglich: stimme voll und ganz zu
PS3548V;Public transport affordable: somewhat agree;Prix des transports en commun abordable: plutôt d'accord;Die öffentlichen Verkehrsmittel sind erschwinglich: stimme einigermaßen zu
PS3549V;Public transport affordable: somewhat disagree;Prix des transports en commun abordable: moyennement d'accord;Die öffentlichen Verkehrsmittel sind erschwinglich: stimme eher nicht zu
PS3550V;Public transport affordable: strongly disagree;Prix des transports en commun abordable: pas du tout d'accord;Die öffentlichen Verkehrsmittel sind erschwinglich: stimme überhaupt nicht zu
PS3551V;Public transport affordable: don't know / no answer / refuses;Prix des transports en commun abordable: je ne sais pas/n'ai pas d'avis/refuse de répondre;Die öffentlichen Verkehrsmittel sind erschwinglich: weiß nicht/keine Angaben/möchte keine Angaben machen
PS3552V;Public transport safe: strongly agree;Transports en commun sûrs: tout à fait d'accord;Die öffentlichen Verkehrsmittel sind sicher: stimme voll und ganz zu
PS3553V;Public transport safe: somewhat agree;Transports en commun sûrs: plutôt d'accord;Die öffentlichen Verkehrsmittel sind sicher: stimme einigermaßen zu
PS3554V;Public transport safe: somewhat disagree;Transports en commun sûrs: plutôt pas d'accord;Die öffentlichen Verkehrsmittel sind sicher: stimme eher nicht zu
PS3555V;Public transport safe: strongly disagree;Transports en commun sûrs: pas du tout d'accord;Die öffentlichen Verkehrsmittel sind sicher: stimme überhaupt nicht zu
PS3556V;Public transport safe: don't know / no answer / refuses;Transports en commun sûrs: je ne sais pas/n'ai pas d'avis/refuse de répondre;Die öffentlichen Verkehrsmittel sind sicher: weiß nicht/keine Angaben/möchte keine Angaben machen
PS3557V;Public transport easy to get: strongly agree;Transports en commun faciles à emprunter: tout à fait d'accord;Die öffentlichen Verkehrsmittel sind einfach zu erreichen: stimme voll und ganz zu
PS3558V;Public transport easy to get: somewhat agree;Transports en commun faciles à emprunter: plutôt d'accord;Die öffentlichen Verkehrsmittel sind einfach zu erreichen: stimme einigermaßen zu
PS3559V;Public transport easy to get: somewhat disagree;Transports en commun faciles à emprunter: plutôt pas d'accord;Die öffentlichen Verkehrsmittel sind einfach zu erreichen: stimme eher nicht zu
PS3560V;Public transport easy to get: strongly disagree;Transports en commun faciles à emprunter: pas du tout d'accord;Die öffentlichen Verkehrsmittel sind einfach zu erreichen: stimme überhaupt nicht zu
PS3561V;Public transport easy to get: don't know / no answer / refuses;Transports en commun faciles à emprunter : je ne sais pas/n'ai pas d'avis/refuse de répondre;Die öffentlichen Verkehrsmittel sind einfach zu erreichen: weiß nicht/keine Angaben/möchte keine Angaben machen
PS3562V;Public transport frequent (comes often): strongly agree;Transports en commun fréquents (passent souvent): tout à fait d'accord;Die öffentlichen Verkehrsmittel fahren häufig: stimme voll und ganz zu
PS3563V;Public transport frequent (comes often): somewhat agree;Transports en commun fréquents (passent souvent): plutôt d'accord;Die öffentlichen Verkehrsmittel fahren häufig: stimme einigermaßen zu
PS3564V;Public transport frequent (comes often): somewhat disagree;Transports en commun fréquents (passent souvent): plutôt pas d'accord;Die öffentlichen Verkehrsmittel fahren häufig: stimme eher nicht zu
PS3565V;Public transport frequent (comes often): strongly disagree;Transports en commun fréquents (passent souvent): pas du tout d'accord;Die öffentlichen Verkehrsmittel fahren häufig: stimme überhaupt nicht zu
PS3566V;Public transport frequent (comes often): don't know / no answer / refuses;Transports en commun fréquents (passent souvent): je ne sais pas/n'ai pas d'avis/refuse de répondre;Die öffentlichen Verkehrsmittel fahren häufig: weiß nicht/keine Angaben/möchte keine Angaben machen
PS3567V;Public transport reliable (comes when it says it will): strongly agree;Transports en commun de confiance (passent à l'heure annoncée): tout à fait d'accord;Die öffentlichen Verkehrsmittel sind zuverlässig (pünktlich): stimme voll und ganz zu
PS3568V;Public transport reliable (comes when it says it will): somewhat agree;Transports en commun de confiance (passent à l'heure annoncée): plutôt d'accord;Die öffentlichen Verkehrsmittel sind zuverlässig (pünktlich): stimme einigermaßen zu
PS3569V;Public transport reliable (comes when it says it will): somewhat disagree;Transports en commun de confiance (passent à l'heure annoncée): plutôt pas d'accord;Die öffentlichen Verkehrsmittel sind zuverlässig (pünktlich): stimme eher nicht zu
PS3570V;Public transport reliable (comes when it says it will): strongly disagree;Transports en commun de confiance (passent à l'heure annoncée): pas du tout d'accord;Die öffentlichen Verkehrsmittel sind zuverlässig (pünktlich): stimme überhaupt nicht zu
PS3571V;Public transport reliable (comes when it says it will): don't know / no answer / refuses;Transports en commun de confiance (passent à l'heure annoncée): je ne sais pas/n'ai pas d'avis/refuse de répondre;Die öffentlichen Verkehrsmittel sind zuverlässig (pünktlich): weiß nicht/keine Angaben/möchte keine Angaben machen
PS3572V;Confidence in the local police force: yes;Confiance en la police locale: oui;Ich habe Vertrauen in die örtliche Polizei: ja
PS3573V;Confidence in the local police force: no;Confiance en la police locale: non;Ich habe Vertrauen in die örtliche Polizei: nein
PS3574V;Confidence in the local police force: don't know / no answer / refuses;Confiance en la police locale: je ne sais pas/n'ai pas d'avis/refuse de répondre;Ich habe Vertrauen in die örtliche Polizei: weiß nicht/keine Angaben/möchte keine Angaben machen
PS3575V;Money or property stolen from you or another household member in your city the last 12 months: yes;De l'argent ou des objets vous ont-ils été dérobés ou à une autre personne de votre foyer dans votre ville au cours de ces 12 derniers mois ?: oui;In der Stadt, in der ich wohne, wurden in den letzten 12 Monaten Geld oder Eigentum von mir oder anderen Haushaltsmitgliedern gestohlen: ja
PS3576V;Money or property stolen from you or another household member in your city the last 12 months: no;De l'argent ou des objets vous ont-ils été dérobés ou à une autre personne de votre foyer dans votre ville au cours de ces 12 derniers mois ?: non;In der Stadt, in der ich wohne, wurden in den letzten 12 Monaten Geld oder Eigentum von mir oder anderen Haushaltsmitgliedern gestohlen: nein
PS3577V;Money or property stolen from you or another household member in your city the last 12 months: don't know / no answer / refuses;De l'argent ou des objets vous ont-ils été dérobés ou à une autre personne de votre foyer dans votre ville au cours de ces 12 derniers mois ?: ne sais pas/pas de réponse/refuse de répondre;In der Stadt, in der ich wohne, wurden in den letzten 12 Monaten Geld oder Eigentum von mir oder anderen Haushaltsmitgliedern gestohlen: weiß nicht/keine Angaben/möchte keine Angaben machen
PS3578V;Being assaulted or mugged in your city the last 12 months: yes;Avez-vous été agressé(e) ou vous a t-on volé dans votre ville au cours de ces 12 derniers mois: oui;Ich wurde in der Stadt, in der ich wohne, in den letzten 12 Monaten zum Opfer eines Angriffs oder Überfalls: ja
PS3579V;Being assaulted or mugged in your city the last 12 months: no;Avez-vous été agressé(e) ou vous a t-on volé dans votre ville au cours de ces 12 derniers mois: non;Ich wurde in der Stadt, in der ich wohne, in den letzten 12 Monaten zum Opfer eines Angriffs oder Überfalls: nein
PS3580V;Being assaulted or mugged in your city the last 12 months: don't know / no answer / refuses;Avez-vous été agressé(e) ou vous a t-on volé dans votre ville durant ces 12 derniers mois: je ne sais pas/n'ai pas d'avis/refuse de répondre;Ich wurde in der Stadt, in der ich wohne, in den letzten 12 Monaten zum Opfer eines Angriffs oder Überfalls: weiß nicht/keine Angaben/möchte keine Angaben machen
PS3581V;If you needed material help (e.g. money, loan or an object) you could receive it from relatives, friends, neighbours or other persons you know: yes;Si vous aviez besoin d'aide matérielle (p. ex. de l'argent, un prêt ou un objet), vous pourriez le recevoir d'un proche, ami(e), voisin(e) ou d'autres connaissances: oui;Für den Fall, dass Sie materielle Hilfe benötigen (z. B. Geld, ein Darlehen oder einen Gegenstand), könnten Sie diese von Verwandten, Freunden, Nachbarn oder anderen Bekannten erhalten? Ja
PS3582V;If you needed material help (e.g. money, loan or an object) you could receive it from relatives, friends, neighbours or other persons you know: no;Si vous aviez besoin d'aide matérielle (p. ex. de l'argent, un prêt ou un objet), vous pourriez le recevoir d'un proche, ami(e), voisin(e) ou d'autres connaissances: non;Für den Fall, dass Sie materielle Hilfe benötigen (z. B. Geld, ein Darlehen oder einen Gegenstand), könnten Sie diese von Verwandten, Freunden, Nachbarn oder anderen Bekannten erhalten? Nein
PS3583V;If you needed material help (e.g. money, loan or an object) you could receive it from relatives, friends, neighbours or other persons you know: don't know / no answer / refuses;Si vous aviez besoin d'aide matérielle (p. ex. de l'argent, un prêt ou un objet), vous pourriez le recevoir d'un proche, ami(e), voisin(e) ou d'autres connaissances: je ne sais pas/n'ai pas d'avis/refuse de répondre;Für den Fall, dass Sie materielle Hilfe benötigen (z. B. Geld, ein Darlehen oder einen Gegenstand), könnten Sie diese von Verwandten, Freunden, Nachbarn oder anderen Bekannten erhalten? Weiß nicht/keine Angaben/möchte keine Angaben machen
PS3584V;If you needed non material help (e.g. somebody to talk to, help with doing something or collecting something) you could receive it from relatives, friends, neighbours or other persons you know: yes;Si vous aviez besoin d'aide non matérielle (p. ex. quelqu'un à qui parler, de l'aide pour faire ou aller chercher quelque chose), vous pourriez le recevoir d'un proche, ami(e), voisin(e) ou d'autres connaissances: oui;Für den Fall, dass Sie anderweitig Hilfe benötigen (z. B. jemanden zum Reden, Hilfe dabei, etwas zu tun oder abzuholen), könnten Sie diese von Verwandten, Freunden, Nachbarn oder anderen Bekannten erhalten? Ja
PS3585V;If you needed non material help (e.g. somebody to talk to, help with doing something or collecting something) you could receive it from relatives, friends, neighbours or other persons you know: no;Si vous aviez besoin d'aide non matérielle (p. ex. quelqu'un à qui parler, de l'aide pour faire ou aller chercher quelque chose), vous pourriez le recevoir d'un proche, ami(e), voisin(e) ou d'autres connaissances: non;Für den Fall, dass Sie anderweitig Hilfe benötigen (z. B. jemanden zum Reden, Hilfe dabei, etwas zu tun oder abzuholen), könnten Sie diese von Verwandten, Freunden, Nachbarn oder anderen Bekannten erhalten? Nein
PS3586V;If you needed non material help (e.g. somebody to talk to, help with doing something or collecting something) you could receive it from relatives, friends, neighbours or other persons you know: don't know / no answer / refuses;Si vous aviez besoin d'aide non matérielle (p. ex. quelqu'un à qui parler, de l'aide pour faire ou aller chercher quelque chose), vous pourriez le recevoir d'un proche, ami(e), voisin(e) ou d'autres connaissances: je ne sais pas/n'ai pas d'avis/refuse de répondre;Für den Fall, dass Sie anderweitig Hilfe benötigen (z. B. jemanden zum Reden, Hilfe dabei, etwas zu tun oder abzuholen), könnten Sie diese von Verwandten, Freunden, Nachbarn oder anderen Bekannten erhalten? Weiß nicht/keine Angaben/möchte keine Angaben machen
PS3587V;I am satisfied with the amount of time it takes to get a request solved by my local public administration: strongly agree;Je suis satisfait(e) du temps que cela prend pour une requête d'être résolue par mon administration publique locale: très satisfait(e);Ich bin mit der Bearbeitungszeit von Anfragen an meine örtliche öffentliche Verwaltung zufrieden: stimme voll und ganz zu
